LC81580162015111LGN00,2015-04-21 06:22:49.613541,68.08,L1GT,158,16,61.66952,70.77189,63.93103,75.81928,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/158/016/LC81580162015111LGN00/index.html
LC82240692015109LGN00,2015-04-19 13:31:50.474320,0.73,L1T,224,69,-14.06755,-53.00495,-11.96082,-50.89348,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/224/069/LC82240692015109LGN00/index.html
LC81100272015111LGN00,2015-04-21 01:30:33.143774,5.54,L1T,110,27,46.32218,137.57376,48.49688,140.81018,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/110/027/LC81100272015111LGN00/index.html
LC81170282015112LGN00,2015-04-22 02:14:12.264243,31.32,L1T,117,28,44.91939,126.29022,47.07984,129.39297,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/117/028/LC81170282015112LGN00/index.html
LC81900472015111LGN00,2015-04-21 09:52:56.060558,0.0,L1T,190,47,17.71155,6.3517,19.82959,8.54822,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/190/047/LC81900472015111LGN00/index.html
LC82310562015110LGN00,2015-04-20 14:09:54.865071,52.2,L1GT,231,56,4.7252,-59.77837,6.83143,-57.71325,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/231/056/LC82310562015110LGN00/index.html
LC81740152015111LGN00,2015-04-21 08:01:18.761046,47.52,L1T,174,15,63.04139,47.05437,65.31128,52.34433,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/174/015/LC81740152015111LGN00/index.html
LC81350342015110LGN00,2015-04-20 04:07:51.063135,24.98,L1T,135,34,36.37004,95.86653,38.51669,98.56614,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/135/034/LC81350342015110LGN00/index.html
LC80940542015111LGN00,2015-04-21 00:02:25.192911,30.36,L1GT,94,54,7.61814,152.51408,9.72368,154.57552,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/094/054/LC80940542015111LGN00/index.html
LC80940652015111LGN00,2015-04-21 00:06:48.245548,79.81,L1T,94,65,-8.28716,149.12453,-6.17953,151.18683,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/094/065/LC80940652015111LGN00/index.html
LC81100642015111LGN00,2015-04-21 01:45:17.333949,57.34,L1GT,110,64,-6.84993,124.71575,-4.73675,126.78864,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/110/064/LC81100642015111LGN00/index.html
LC80210032015111LGN00,2015-04-21 16:10:57.093491,0.0,L1GT,21,3,77.81327,-49.13335,80.23135,-35.46526,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/021/003/LC80210032015111LGN00/index.html
LC81170312015112LGN00,2015-04-22 02:15:23.910689,3.98,L1T,117,31,40.63103,124.88898,42.79813,127.82946,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/117/031/LC81170312015112LGN00/index.html
LC81560422015113LGN00,2015-04-23 06:20:47.797933,0.11,L1T,156,42,24.91105,60.52122,27.03563,62.84648,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/156/042/LC81560422015113LGN00/index.html
LC80230032015109LGN00,2015-04-19 16:23:19.546465,0.0,L1GT,23,3,77.84802,-51.95254,80.30556,-38.84434,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/023/003/LC80230032015109LGN00/index.html
LC80070382015109LGN00,2015-04-19 14:58:22.394500,57.85,L1GT,7,38,30.66734,-67.82097,32.79947,-65.45501,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/007/038/LC80070382015109LGN00/index.html
LC81170462015112LGN00,2015-04-22 02:21:22.238793,25.38,L1GT,117,46,19.14617,119.4486,21.2702,121.6885,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/117/046/LC81170462015112LGN00/index.html
LC81830412015110LGN00,2015-04-20 09:07:17.423046,0.0,L1T,183,41,26.35807,19.15925,28.47768,21.49717,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/183/041/LC81830412015110LGN00/index.html
LC81420542015111LGN00,2015-04-21 04:59:04.287949,33.59,L1T,142,54,7.61293,78.34062,9.72182,80.4243,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/142/054/LC81420542015111LGN00/index.html
LC80120362015112LGN00,2015-04-22 15:28:27.383255,7.15,L1GT,12,36,33.53438,-74.80176,35.66489,-72.34013,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/012/036/LC80120362015112LGN00/index.html
LC80462482015110LGN00,2015-04-20 20:23:09.402633,31.82,L1T,46,248,80.18936,-90.8697,82.34916,-75.74302,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/046/248/LC80462482015110LGN00/index.html
LC82310782015110LGN00,2015-04-20 14:18:41.241917,21.26,L1T,231,78,-27.0533,-66.93433,-24.9295,-64.64152,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/231/078/LC82310782015110LGN00/index.html
LC81600502015109LGN00,2015-04-19 06:48:44.113280,2.45,L1GT,160,50,13.39473,51.78235,15.50646,53.87605,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/160/050/LC81600502015109LGN00/index.html
LC81970552015112LGN00,2015-04-22 10:39:22.475809,44.78,L1T,197,55,6.16546,-6.94891,8.27716,-4.86711,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/197/055/LC81970552015112LGN00/index.html
LC81170662015112LGN00,2015-04-22 02:29:20.423288,17.85,L1T,117,66,-9.73356,113.27286,-7.62411,115.3409,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/117/066/LC81170662015112LGN00/index.html
LC82081052015109LGN00,2015-04-19 12:07:19.852292,5.45,L1GT,208,105,-65.88678,-49.93252,-62.57684,-46.07715,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/208/105/LC82081052015109LGN00/index.html
LC81490242015112LGN00,2015-04-22 05:30:22.779727,10.57,L1T,149,24,50.58787,78.96091,52.758,82.42137,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/149/024/LC81490242015112LGN00/index.html
LC82330842015108LGN00,2015-04-18 14:33:27.174240,1.2,L1T,233,84,-35.67273,-72.40743,-33.53998,-69.87072,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/233/084/LC82330842015108LGN00/index.html
LC82290572015112LGN00,2015-04-22 13:57:56.180526,80.21,L1GT,229,57,3.28201,-56.9883,5.38752,-54.94182,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/229/057/LC82290572015112LGN00/index.html
LT81422112015111LGN00,2015-04-21 06:01:44.474412,-1,L1GT,142,211,37.80614,-125.51007,39.95879,-122.84204,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/142/211/LT81422112015111LGN00/index.html
LC80550062015109LGN00,2015-04-19 19:42:17.663464,26.92,L1T,55,6,74.56737,-113.66395,77.00109,-103.07387,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/055/006/LC80550062015109LGN00/index.html
LC82290702015112LGN00,2015-04-22 14:03:07.150189,22.5,L1T,229,70,-15.51552,-61.06286,-13.40067,-58.95127,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/229/070/LC82290702015112LGN00/index.html
LC80210232015111LGN00,2015-04-21 16:18:54.844125,68.84,L1GT,21,23,51.99723,-82.67134,54.17156,-79.1195,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/021/023/LC80210232015111LGN00/index.html
LC80710182015109LGN00,2015-04-19 21:25:57.048618,70.8,L1T,71,18,58.93364,-156.51236,61.16823,-151.9965,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/071/018/LC80710182015109LGN00/index.html
LC82081032015109LGN00,2015-04-19 12:06:31.912726,15.73,L1GT,208,103,-62.5993,-46.37702,-60.35379,-41.48386,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/208/103/LC82081032015109LGN00/index.html
LC81810232015112LGN00,2015-04-22 08:47:44.956768,65.22,L1T,181,23,51.97401,30.07447,54.1611,33.72258,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/181/023/LC81810232015112LGN00/index.html
LC81170302015112LGN00,2015-04-22 02:15:00.026765,0.06,L1T,117,30,42.06106,125.33908,44.22605,128.32987,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/117/030/LC81170302015112LGN00/index.html
LC80120042015112LGN00,2015-04-22 15:15:43.057808,0.3,L1GT,12,4,76.85515,-39.72934,79.30633,-27.62293,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/012/004/LC80120042015112LGN00/index.html
LC81080342015113LGN00,2015-04-23 01:20:57.605763,7.31,L1T,108,34,36.36516,137.57426,38.5139,140.28508,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/108/034/LC81080342015113LGN00/index.html
LC81350362015110LGN00,2015-04-20 04:08:38.833275,68.17,L1T,135,36,33.49854,95.07842,35.64713,97.70199,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/135/036/LC81350362015110LGN00/index.html
LC81190392015110LGN00,2015-04-20 02:30:57.491381,98.88,L1GT,119,39,29.23176,118.76752,31.36353,121.08947,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/119/039/LC81190392015110LGN00/index.html
LC80710122015109LGN00,2015-04-19 21:23:33.824730,12.79,L1T,71,12,67.09218,-150.19221,69.3997,-143.99932,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/071/012/LC80710122015109LGN00/index.html
LC81420082015111LGN00,2015-04-21 04:40:45.628447,1.65,L1T,142,8,72.22332,107.07691,74.6286,115.39066,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/142/008/LC81420082015111LGN00/index.html
LC80322472015108LGN00,2015-04-18 18:56:14.793635,23.12,L1T,32,247,80.67363,-59.09593,82.66015,-44.89494,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/032/247/LC80322472015108LGN00/index.html
LC81490352015112LGN00,2015-04-22 05:34:45.480015,14.69,L1T,149,35,34.96939,73.88712,37.09328,76.44377,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/149/035/LC81490352015112LGN00/index.html
LC80370212015111LGN00,2015-04-21 17:57:00.206379,78.53,L1T,37,21,54.79244,-106.0945,56.99265,-102.31531,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/037/021/LC80370212015111LGN00/index.html
LC80550052015109LGN00,2015-04-19 19:41:53.810097,56.65,L1T,55,5,75.7491,-110.0208,78.22964,-99.20141,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/055/005/LC80550052015109LGN00/index.html
LC82240022015109LGN00,2015-04-19 13:05:09.506948,22.02,L1GT,224,2,78.71016,2.96141,81.05535,17.77097,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/224/002/LC82240022015109LGN00/index.html
LC80230492015109LGN00,2015-04-19 16:41:38.393951,6.19,L1T,23,49,14.82617,-96.25751,16.94367,-94.09211,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/023/049/LC80230492015109LGN00/index.html
LC82060432015111LGN00,2015-04-21 11:30:13.440106,1.36,L1T,206,43,23.47896,-17.06013,25.59643,-14.77572,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/206/043/LC82060432015111LGN00/index.html
LC81120182015109LGN00,2015-04-19 01:39:20.604017,49.05,L1T,112,18,58.95159,140.27637,61.193,144.5225,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/112/018/LC81120182015109LGN00/index.html
LC81350272015110LGN00,2015-04-20 04:05:03.889754,18.39,L1T,135,27,46.35234,99.05983,48.5182,102.07782,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/135/027/LC81350272015110LGN00/index.html
LC81650722015112LGN00,2015-04-22 07:28:23.161983,32.0,L1T,165,72,-18.39845,37.15793,-16.28926,39.32474,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/165/072/LC81650722015112LGN00/index.html
LC81990322015110LGN00,2015-04-20 10:42:35.429686,3.23,L1T,199,32,39.24607,-2.1256,41.3959,0.52251,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/199/032/LC81990322015110LGN00/index.html
LC81600452015109LGN00,2015-04-19 06:46:44.611087,0.0,L1T,160,45,20.58417,53.33668,22.7103,55.60461,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/160/045/LC81600452015109LGN00/index.html
LC81922482015109LGN00,2015-04-19 11:25:28.780286,67.7,L1GT,192,248,80.16935,43.65536,82.41841,58.50152,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/192/248/LC81922482015109LGN00/index.html
LC81810282015112LGN00,2015-04-22 08:49:44.350122,70.07,L1T,181,28,44.93314,27.48834,47.09729,30.41541,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/181/028/LC81810282015112LGN00/index.html
LC80640152015108LGN00,2015-04-18 20:41:30.048672,56.3,L1T,64,15,63.0629,-142.86624,65.33252,-137.8097,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/064/015/LC80640152015108LGN00/index.html
LC80780222015110LGN00,2015-04-20 22:10:47.818265,21.82,L1T,78,22,53.38511,-170.05402,55.59719,-166.53632,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/078/022/LC80780222015110LGN00/index.html
LC80552482015109LGN00,2015-04-19 21:18:47.095736,12.85,L1T,55,248,80.12409,-104.57829,82.46883,-89.98212,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/055/248/LC80552482015109LGN00/index.html
LC81970562015112LGN00,2015-04-22 10:39:46.385576,82.35,L1T,197,56,4.7257,-7.241,6.83349,-5.19572,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/197/056/LC81970562015112LGN00/index.html
LC80460102015110LGN00,2015-04-20 18:48:15.405277,61.5,L1T,46,10,69.70142,-108.50588,72.05522,-101.39252,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/046/010/LC80460102015110LGN00/index.html
LC80640102015108LGN00,2015-04-18 20:39:30.701121,1.7,L1GT,64,10,69.67764,-136.12425,72.08344,-129.36362,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/064/010/LC80640102015108LGN00/index.html
LC81010242015112LGN00,2015-04-22 00:33:43.716272,81.1,L1GT,101,24,50.58367,153.2008,52.76994,156.50629,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/101/024/LC81010242015112LGN00/index.html
LC82151062015110LGN00,2015-04-20 12:50:59.114645,6.43,L1GT,215,106,-67.28171,-62.20499,-63.89583,-57.30165,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/215/106/LC82151062015110LGN00/index.html
LC81490212015112LGN00,2015-04-22 05:29:11.151771,56.48,L1T,149,21,54.78776,80.90288,56.99739,84.59456,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/149/021/LC81490212015112LGN00/index.html
LC80920672015112LGN00,2015-04-22 23:55:13.413961,20.78,L1T,92,67,-11.1776,151.58319,-9.0728,153.67137,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/092/067/LC80920672015112LGN00/index.html
LC82310552015110LGN00,2015-04-20 14:09:30.960856,24.76,L1T,231,55,6.16885,-59.47467,8.27819,-57.40313,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/231/055/LC82310552015110LGN00/index.html
LC81510052015110LGN00,2015-04-20 05:35:11.831069,13.87,L1T,151,5,75.72144,101.8327,78.2615,112.30002,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/151/005/LC81510052015110LGN00/index.html
LC80140452015110LGN00,2015-04-20 15:44:25.030376,10.87,L1T,14,45,20.60591,-81.04285,22.71977,-78.86024,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/014/045/LC80140452015110LGN00/index.html
LC81740252015111LGN00,2015-04-21 08:05:17.513248,85.72,L1GT,174,25,49.17122,39.84624,51.35882,43.02701,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/174/025/LC81740252015111LGN00/index.html
LC82220962015111LGN00,2015-04-21 13:30:14.653506,53.77,L1T,222,96,-52.83176,-61.88323,-50.62032,-58.18461,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/222/096/LC82220962015111LGN00/index.html
LC81810612015112LGN00,2015-04-22 09:02:52.971397,18.03,L1T,181,61,-2.50484,15.94718,-0.39893,17.99765,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/181/061/LC81810612015112LGN00/index.html
LC82310652015110LGN00,2015-04-20 14:13:30.114115,4.46,L1T,231,65,-8.29102,-62.54625,-6.1825,-60.46905,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/231/065/LC82310652015110LGN00/index.html
LC81760832015109LGN00,2015-04-19 08:40:46.736994,3.75,L1T,176,83,-34.26964,16.07283,-32.12414,18.66103,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/176/083/LC81760832015109LGN00/index.html
LC80602472015112LGN00,2015-04-22 21:49:15.850502,29.78,L1T,60,247,80.67258,-102.36581,82.62178,-88.09183,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/060/247/LC80602472015112LGN00/index.html
LC81920152015109LGN00,2015-04-19 09:52:34.153210,34.09,L1T,192,15,63.06048,19.3849,65.33541,24.40985,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/192/015/LC81920152015109LGN00/index.html
LC81510922015110LGN00,2015-04-20 06:09:51.622395,53.62,L1GT,151,92,-47.11287,50.36862,-44.95562,53.51909,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/151/092/LC81510922015110LGN00/index.html
LC81490332015112LGN00,2015-04-22 05:33:57.709999,4.48,L1T,149,33,37.82457,74.7026,39.96126,77.32582,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/149/033/LC81490332015112LGN00/index.html
LC81830572015110LGN00,2015-04-20 09:13:39.865176,0.42,L1T,183,57,3.28349,14.08296,5.38683,16.13501,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/183/057/LC81830572015110LGN00/index.html
LC81080702015113LGN00,2015-04-23 01:35:18.171061,50.67,L1T,108,70,-15.51378,125.88916,-13.40313,128.00794,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/108/070/LC81080702015113LGN00/index.html
LC80620092015110LGN00,2015-04-20 20:26:44.550129,0.81,L1T,62,9,70.96022,-131.27991,73.3732,-123.82551,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/062/009/LC80620092015110LGN00/index.html
LC81900502015111LGN00,2015-04-21 09:54:07.766087,0.0,L1T,190,50,13.38051,5.40034,15.49751,7.5546,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/190/050/LC81900502015111LGN00/index.html
LC80690132015111LGN00,2015-04-21 21:11:35.243543,41.0,L1T,69,13,65.74925,-148.28615,68.07066,-142.70118,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/069/013/LC80690132015111LGN00/index.html
LC80120322015112LGN00,2015-04-22 15:26:51.843279,0.03,L1T,12,32,39.20301,-73.30641,41.36741,-70.42816,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/012/032/LC80120322015112LGN00/index.html
LC81170642015112LGN00,2015-04-22 02:28:32.586196,30.84,L1GT,117,64,-6.84103,113.90165,-4.73469,115.95831,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/117/064/LC81170642015112LGN00/index.html
LC80940842015111LGN00,2015-04-21 00:14:23.039223,0.09,L1T,94,84,-35.71132,142.33906,-33.55843,144.987,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/094/084/LC80940842015111LGN00/index.html
LC81920322015109LGN00,2015-04-19 09:59:20.076765,61.87,L1T,192,32,39.25095,8.68542,41.3909,11.36876,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/192/032/LC81920322015109LGN00/index.html
LC82060232015111LGN00,2015-04-21 11:22:15.733270,0.09,L1T,206,23,51.9858,-8.44292,54.18713,-5.03111,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/206/023/LC82060232015111LGN00/index.html
LC81970442015112LGN00,2015-04-22 10:34:59.543429,0.0,L1T,197,44,22.04915,-3.46562,24.16073,-1.25188,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/197/044/LC81970442015112LGN00/index.html
LC80800112015108LGN00,2015-04-18 22:18:47.531610,33.9,L1GT,80,11,68.40381,-162.67296,70.732,-156.00133,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/080/011/LC80800112015108LGN00/index.html
LC80050132015111LGN00,2015-04-21 14:36:03.001675,32.63,L1GT,5,13,65.72758,-49.62199,68.03246,-43.62154,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/005/013/LC80050132015111LGN00/index.html
LC81350252015110LGN00,2015-04-20 04:04:16.134353,65.64,L1T,135,25,49.17027,100.1019,51.36189,103.27809,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/135/025/LC81350252015110LGN00/index.html
LC81400332015113LGN00,2015-04-23 04:38:19.746543,28.93,L1T,140,33,37.81904,88.60791,39.96874,91.18597,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/140/033/LC81400332015113LGN00/index.html
LC81420372015111LGN00,2015-04-21 04:52:18.026454,10.18,L1T,142,37,32.07911,83.90436,34.21653,86.44774,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/142/037/LC81420372015111LGN00/index.html
LC81350372015110LGN00,2015-04-20 04:09:02.725715,72.75,L1T,135,37,32.06174,94.6972,34.21251,97.28702,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/135/037/LC81350372015110LGN00/index.html
LC81600462015109LGN00,2015-04-19 06:47:08.505901,0.0,L1T,160,46,19.14017,53.01268,21.26856,55.26063,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/160/046/LC81600462015109LGN00/index.html
LC81080322015113LGN00,2015-04-23 01:20:09.835129,23.95,L1T,108,32,39.23444,138.40739,41.37833,141.20285,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/108/032/LC81080322015113LGN00/index.html
LC80920782015112LGN00,2015-04-22 23:59:36.680991,6.69,L1T,92,78,-27.0739,147.82707,-24.94218,150.1912,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/092/078/LC80920782015112LGN00/index.html
LC81170612015112LGN00,2015-04-22 02:27:20.827894,21.99,L1T,117,61,-2.50247,114.83176,-0.3987,116.87676,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/117/061/LC81170612015112LGN00/index.html
LC81830642015110LGN00,2015-04-20 09:16:27.290685,47.6,L1T,183,64,-6.84109,11.92876,-4.73481,13.98546,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/183/064/LC81830642015110LGN00/index.html
LC80210072015111LGN00,2015-04-21 16:12:32.936750,12.64,L1T,21,7,73.41223,-63.79429,75.82836,-54.31224,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/021/007/LC80210072015111LGN00/index.html
LC82060032015111LGN00,2015-04-21 11:14:17.999258,21.46,L1GT,206,3,77.74732,25.92293,80.42493,37.82648,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/206/003/LC82060032015111LGN00/index.html
LC80960832015109LGN00,2015-04-19 00:26:21.410083,5.34,L1T,96,83,-34.23063,139.69492,-32.11416,142.21933,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/096/083/LC80960832015109LGN00/index.html
LC82061042015111LGN00,2015-04-21 11:54:33.482526,0.57,L1GT,206,104,-63.98367,-44.52402,-61.69414,-39.52513,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/206/104/LC82061042015111LGN00/index.html
LC81740192015111LGN00,2015-04-21 08:02:54.255047,94.71,L1T,174,19,57.57318,43.65475,59.79278,47.78089,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/174/019/LC81740192015111LGN00/index.html
LC80850242015111LGN00,2015-04-21 22:54:50.775990,85.31,L1GT,85,24,50.57954,-178.79882,52.77432,177.96207,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/085/024/LC80850242015111LGN00/index.html
LC81900142015111LGN00,2015-04-21 09:39:47.892061,83.37,L1T,190,14,64.40595,23.43467,66.68442,28.97073,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/190/014/LC81900142015111LGN00/index.html
LC81970142015112LGN00,2015-04-22 10:23:03.080395,52.81,L1T,197,14,64.41796,12.69098,66.69979,18.08519,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/197/014/LC81970142015112LGN00/index.html
LC81920342015109LGN00,2015-04-19 10:00:07.847482,66.4,L1T,192,34,36.39999,7.84476,38.5259,10.4564,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/192/034/LC81920342015109LGN00/index.html
LC80320192015108LGN00,2015-04-18 17:25:19.470684,45.12,L1T,32,19,57.53528,-97.06965,59.76629,-92.69722,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/032/019/LC80320192015108LGN00/index.html
LC81900372015111LGN00,2015-04-21 09:48:57.117069,16.92,L1T,190,37,32.10155,9.79946,34.23395,12.20855,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/190/037/LC81900372015111LGN00/index.html
LC81920262015109LGN00,2015-04-19 09:56:56.786230,1.03,L1T,192,26,47.73189,11.38654,49.91372,14.73701,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/192/026/LC81920262015109LGN00/index.html
LC81440422015109LGN00,2015-04-19 05:06:39.847810,0.0,L1T,144,42,24.91893,79.07449,27.03616,81.38428,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/144/042/LC81440422015109LGN00/index.html
LC81830332015110LGN00,2015-04-20 09:04:06.310636,93.15,L1T,183,33,37.81981,22.17455,39.96614,24.76359,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/183/033/LC81830332015110LGN00/index.html
LC82240712015109LGN00,2015-04-19 13:32:38.335173,17.48,L1T,224,71,-16.95815,-53.66364,-14.84721,-51.52598,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/224/071/LC82240712015109LGN00/index.html
LC81650272015112LGN00,2015-04-22 07:10:27.462169,81.04,L1T,165,27,46.30367,52.56298,48.4893,55.86222,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/165/027/LC81650272015112LGN00/index.html
LC80760652015112LGN00,2015-04-22 22:15:32.662789,3.45,L1T,76,65,-8.28857,176.93825,-6.18269,179.01101,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/076/065/LC80760652015112LGN00/index.html
LC81510252015110LGN00,2015-04-20 05:43:09.193316,16.75,L1T,151,25,49.17508,75.38459,51.35608,78.58265,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/151/025/LC81510252015110LGN00/index.html
LC80370082015111LGN00,2015-04-21 17:51:49.901167,71.66,L1T,37,8,72.22118,-90.68025,74.63273,-82.39806,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/037/008/LC80370082015111LGN00/index.html
LC80690122015111LGN00,2015-04-21 21:11:11.373312,69.05,L1T,69,12,67.02402,-147.30535,69.35753,-140.71414,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/069/012/LC80690122015111LGN00/index.html
LC82240112015109LGN00,2015-04-19 13:08:44.634938,57.36,L1T,224,11,68.39111,-25.20159,70.72335,-18.45411,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/224/011/LC82240112015109LGN00/index.html
LC81760212015109LGN00,2015-04-19 08:16:04.386264,85.55,L1GT,176,21,54.78453,39.19311,56.99996,42.87436,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/176/021/LC81760212015109LGN00/index.html
LC81420162015111LGN00,2015-04-21 04:43:56.558825,76.36,L1GT,142,16,61.68793,95.53657,63.94056,100.5059,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/142/016/LC81420162015111LGN00/index.html
LC82060502015111LGN00,2015-04-21 11:33:00.735827,2.64,L1T,206,50,13.39346,-19.29504,15.5093,-17.2082,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/206/050/LC82060502015111LGN00/index.html
LC81760152015109LGN00,2015-04-19 08:13:41.142753,8.63,L1T,176,15,63.05602,44.14505,65.34164,49.08667,https://s3-us-west-2.amazonaws.com/landsat-pds/L8/176/015/LC81760152015109LGN00/index.html
